LOC,LOC_TOUCHED,AVC,ALA,ACSS,AGE,AOC,NFIX,FIX,WMC,DIT,CBO,RFC,LCOM,NF,ENTROPY,NSMELLS,NR,NAUTH,CHURN,MAX_CHURN,Bugginess
13,0,0.0,0.0,0.0,40,40,1,0,2,3,4,2,0,0,0.0,0,1,1,46,46,0
358,0,0.0,0.0,0.0,40,20,2,0,88,2,21,75,118,0,0.0,0,4,4,557,545,0
66,0,0.0,0.0,0.0,40,40,1,0,3,2,13,4,0,0,0.0,0,1,1,149,149,1
16,0,0.0,0.0,0.0,40,40,1,0,4,4,9,6,1,0,0.0,0,1,1,62,62,0
50,0,0.0,0.0,0.0,40,40,1,0,13,1,3,1,66,0,0.0,0,1,1,113,113,0
68,280,60.67,77.0,6.67,0,0,3,3,20,1,12,19,39,15,0.9122,0,3,1,280,223,0
42,0,0.0,0.0,0.0,40,40,1,0,10,2,8,18,0,0,0.0,0,1,1,93,93,0
30,0,0.0,0.0,0.0,40,40,1,0,8,2,3,2,15,0,0.0,0,1,1,66,66,0
141,0,0.0,0.0,0.0,40,37,3,0,27,2,24,38,8,0,0.0,0,3,2,324,221,0
89,0,0.0,0.0,0.0,40,38,2,0,31,1,13,10,1,0,0.0,0,3,2,219,138,1
106,0,0.0,0.0,0.0,40,40,1,0,21,2,21,31,39,0,0.0,0,1,1,214,214,0
45,0,0.0,0.0,0.0,40,40,1,0,11,2,10,21,1,0,0.0,0,1,1,90,90,1
261,15,-11.0,2.0,3.0,40,0,5,0,20,2,34,36,3,3,0.0,0,6,3,671,537,1
116,0,0.0,0.0,0.0,40,20,2,0,1,2,20,12,0,0,0.0,0,3,3,257,224,1
308,9,1.0,5.0,10.0,40,2,5,1,47,1,33,77,0,10,0.0,0,7,2,868,643,0
8,0,0.0,0.0,0.0,40,40,1,0,2,3,0,0,1,0,0.0,0,1,1,30,30,0
17,0,0.0,0.0,0.0,40,40,1,0,5,3,2,0,4,0,0.0,0,1,1,49,49,0
47,0,0.0,0.0,0.0,40,40,1,0,13,2,2,2,50,0,0.0,0,1,1,91,91,0
32,0,0.0,0.0,0.0,40,40,1,0,7,2,7,12,1,0,0.0,0,1,1,75,75,1
17,0,0.0,0.0,0.0,40,40,1,0,4,2,2,0,2,0,0.0,0,1,1,47,47,0
416,0,0.0,0.0,0.0,40,23,3,0,142,1,37,110,35,0,0.0,0,3,3,811,755,1
89,0,0.0,0.0,0.0,40,40,1,0,1,2,12,3,0,0,0.0,0,1,1,185,185,1
211,0,0.0,0.0,0.0,40,38,2,0,73,3,35,47,660,0,0.0,0,2,2,464,416,0
52,0,0.0,0.0,0.0,40,40,1,0,16,3,2,1,75,0,0.0,0,1,1,102,102,0
23,0,0.0,0.0,0.0,40,38,2,0,6,3,6,2,2,0,0.0,0,2,2,68,59,0
145,0,0.0,0.0,0.0,40,20,4,0,11,3,19,21,0,0,0.0,0,4,3,339,309,1
8,0,0.0,0.0,0.0,40,40,1,0,2,1,0,0,0,0,0.0,0,1,1,35,35,0
92,81,-2.5,19.0,7.5,40,2,3,2,42,2,10,25,300,10,0.941,0,3,2,249,168,0
65,0,0.0,0.0,0.0,40,21,2,0,18,3,2,4,104,0,0.0,0,2,1,115,105,0
11,0,0.0,0.0,0.0,40,40,1,0,0,1,0,0,0,0,0.0,0,1,1,41,41,0
38,0,0.0,0.0,0.0,40,20,1,0,5,4,6,5,3,0,0.0,0,2,2,89,87,1
21,0,0.0,0.0,0.0,40,40,1,0,5,2,2,0,6,0,0.0,0,1,1,53,53,0
17,0,0.0,0.0,0.0,40,40,1,0,4,2,6,0,2,0,0.0,0,1,1,55,55,0
41,0,0.0,0.0,0.0,40,40,1,0,15,1,15,7,0,0,0.0,0,1,1,110,110,0
89,0,0.0,0.0,0.0,40,20,1,0,26,2,6,17,140,0,0.0,0,2,2,153,151,0
183,0,0.0,0.0,0.0,40,27,2,0,46,1,20,78,47,0,0.0,0,2,2,385,315,0
88,0,0.0,0.0,0.0,40,20,3,0,16,3,25,8,8,0,0.0,0,3,3,236,216,1
314,204,-20.0,24.0,5.67,40,2,5,2,62,1,21,32,36,10,0.5712,0,6,3,772,545,0
31,0,0.0,0.0,0.0,40,40,1,0,5,1,1,10,8,0,0.0,0,1,1,75,75,0
40,0,0.0,0.0,0.0,40,37,1,0,21,2,15,15,1,0,0.0,0,2,2,123,115,1
26,0,0.0,0.0,0.0,40,20,2,0,7,3,6,3,6,0,0.0,0,3,3,78,66,0
463,0,0.0,0.0,0.0,40,12,3,0,104,2,49,122,23,0,0.0,0,6,3,910,786,1
171,0,0.0,0.0,0.0,40,20,2,0,49,2,26,15,676,0,0.0,0,3,2,362,356,0
48,0,0.0,0.0,0.0,40,40,1,0,19,1,16,24,0,0,0.0,0,1,1,123,123,0
17,0,0.0,0.0,0.0,40,40,1,0,4,2,3,3,0,0,0.0,0,1,1,46,46,0
95,0,0.0,0.0,0.0,40,27,4,0,21,2,8,24,55,0,0.0,0,4,2,237,180,1
33,0,0.0,0.0,0.0,40,40,1,0,4,3,6,7,1,0,0.0,0,1,1,77,77,1
19,0,0.0,0.0,0.0,40,19,2,0,2,5,10,8,0,0,0.0,0,2,1,63,59,0
385,0,0.0,0.0,0.0,40,37,2,0,92,2,12,87,0,0,0.0,0,5,3,699,382,0
9,0,0.0,0.0,0.0,40,40,1,0,2,2,1,0,0,0,0.0,0,1,1,34,34,0
197,24,0.0,12.0,3.0,40,0,2,0,15,3,25,16,1,3,0.0,0,4,2,378,348,1
350,0,0.0,0.0,0.0,40,20,5,0,6,6,31,20,4,0,0.0,0,5,4,600,576,1
184,0,0.0,0.0,0.0,40,40,1,0,44,2,18,57,11,0,0.0,0,1,1,310,310,0
25,0,0.0,0.0,0.0,40,40,1,0,6,3,3,0,2,0,0.0,0,1,1,62,62,0
58,0,0.0,0.0,0.0,40,20,2,0,2,4,12,7,0,0,0.0,0,2,2,123,119,1
49,0,0.0,0.0,0.0,40,40,1,0,12,3,4,0,40,0,0.0,0,1,1,112,112,0
54,0,0.0,0.0,0.0,40,20,2,0,1,3,12,1,0,0,0.0,0,2,2,120,114,1
27,0,0.0,0.0,0.0,45,30,2,0,10,2,7,6,0,0,0.0,0,2,1,98,86,0
17,0,0.0,0.0,0.0,45,45,1,0,4,2,1,0,2,0,0.0,0,1,1,46,46,0
65,56,1.71,4.86,15.86,45,0,7,4,4,3,18,7,0,92,2.0332,0,10,3,227,165,0
58,0,0.0,0.0,0.0,45,18,3,0,18,1,10,17,0,0,0.0,0,4,3,192,123,0
108,0,0.0,0.0,0.0,45,5,3,0,20,2,31,30,0,0,0.0,0,3,2,319,244,0
107,0,0.0,0.0,0.0,45,30,3,0,22,1,9,34,31,0,0.0,0,3,2,338,200,0
23,0,0.0,0.0,0.0,45,43,2,0,6,3,6,2,2,0,0.0,0,2,2,69,59,0
228,0,0.0,0.0,0.0,45,45,1,0,43,2,35,44,0,0,0.0,0,1,1,461,461,0
2,0,0.0,0.0,0.0,45,45,1,0,0,3,3,0,0,0,0.0,0,1,1,28,28,0
58,2,0.0,1.0,10.0,45,4,3,1,25,2,14,31,0,10,0.0,0,3,1,148,135,0
335,4,0.0,2.0,10.0,45,4,7,1,105,3,31,71,1259,10,0.0,0,8,3,696,544,0
12,0,0.0,0.0,0.0,45,45,1,0,3,3,7,0,1,0,0.0,0,1,1,50,50,0
149,18,0.0,9.0,92.0,45,1,2,0,1,2,24,15,0,92,0.0,0,4,3,363,282,1
77,0,0.0,0.0,0.0,45,45,1,0,22,2,2,2,170,0,0.0,0,1,1,133,133,0
85,0,0.0,0.0,0.0,45,45,1,0,24,3,2,0,170,0,0.0,0,1,1,175,175,0
60,0,0.0,0.0,0.0,45,43,2,0,19,1,2,6,57,0,0.0,0,2,2,152,110,0
401,50,0.0,25.0,92.0,45,1,4,0,3,6,36,19,0,92,0.0,0,5,3,811,711,0
79,0,0.0,0.0,0.0,45,45,1,0,27,2,10,17,47,0,0.0,0,1,1,145,145,0
9,0,0.0,0.0,0.0,45,35,2,0,1,2,5,2,0,0,0.0,0,2,2,47,45,0
21,0,0.0,0.0,0.0,45,45,1,0,7,2,8,2,6,0,0.0,0,1,1,65,65,0
80,4,0.0,2.0,10.0,45,4,4,1,19,2,12,14,105,10,0.0,0,5,2,222,189,0
54,0,0.0,0.0,0.0,45,45,1,0,9,2,15,15,0,0,0.0,0,1,1,144,144,0
17,0,0.0,0.0,0.0,45,45,1,0,4,2,4,0,2,0,0.0,0,1,1,52,52,0
43,0,0.0,0.0,0.0,45,42,1,0,5,4,6,7,3,0,0.0,0,2,2,96,94,0
417,36,2.0,10.0,9.5,45,2,7,2,86,2,36,114,188,15,0.3095,0,7,2,813,650,0
275,39,-2.5,8.5,47.0,45,1,2,1,3,5,24,15,0,92,0.3912,0,3,2,545,506,1
130,0,0.0,0.0,0.0,45,25,1,0,37,4,6,18,344,0,0.0,0,2,2,215,213,0
268,36,0.0,9.0,53.5,45,1,2,1,3,6,25,14,0,92,0.5033,0,3,1,519,483,0
26,0,0.0,0.0,0.0,45,45,1,0,7,1,1,0,15,0,0.0,0,1,1,59,59,0
34,0,0.0,0.0,0.0,45,45,1,0,12,1,10,9,0,0,0.0,0,1,1,92,92,0
3,0,0.0,0.0,0.0,45,45,1,0,0,3,3,0,0,0,0.0,0,1,1,31,31,0
33,0,0.0,0.0,0.0,45,45,1,0,13,1,1,2,2,0,0.0,0,1,1,72,72,0
130,22,-2.0,10.0,13.0,45,2,4,1,4,2,18,14,1,13,0.0,0,4,3,323,263,0
106,8,2.0,5.0,92.0,45,1,3,0,12,2,24,22,24,92,0.0,0,5,2,249,221,0
25,0,0.0,0.0,0.0,45,45,1,0,7,1,1,3,2,0,0.0,0,1,1,99,99,0
142,72,24.0,30.0,53.5,45,1,2,1,1,3,16,8,0,92,0.3095,0,3,1,283,211,0
128,0,0.0,0.0,0.0,45,43,1,0,36,2,2,6,402,0,0.0,0,2,2,271,211,0
52,0,0.0,0.0,0.0,45,25,1,0,14,2,12,6,43,0,0.0,0,2,2,116,114,0
117,37,1.0,19.0,92.0,45,1,3,0,1,2,22,12,0,92,0.0,0,5,4,314,234,1
127,0,0.0,0.0,0.0,45,17,2,0,30,2,17,45,1,0,0.0,0,2,1,257,232,0
13,0,0.0,0.0,0.0,45,17,2,0,3,1,6,3,1,0,0.0,0,2,1,200,119,0
89,0,0.0,0.0,0.0,45,7,2,0,1,3,17,12,0,0,0.0,0,2,2,198,194,0
14,48,48.0,48.0,15.0,2,2,1,1,3,5,7,3,3,15,0.0,0,1,1,48,48,0
10,0,0.0,0.0,0.0,45,45,1,0,3,3,2,0,1,0,0.0,0,1,1,40,40,0
10,0,0.0,0.0,0.0,45,45,1,0,3,3,2,0,1,0,0.0,0,1,1,40,40,0
95,0,0.0,0.0,0.0,45,43,1,0,15,2,20,33,0,0,0.0,0,2,2,229,223,0
23,0,0.0,0.0,0.0,45,43,2,0,6,3,6,2,2,0,0.0,0,2,2,69,59,0
255,294,10.4,34.6,4.0,45,2,10,4,80,1,34,79,43,8,1.7086,0,13,4,786,404,1
135,44,-2.0,21.0,92.0,45,1,2,0,1,2,24,15,0,92,0.0,0,4,3,340,262,1
8,0,0.0,0.0,0.0,45,45,1,0,2,3,0,0,1,0,0.0,0,1,1,31,31,0
3,0,0.0,0.0,0.0,45,45,1,0,0,3,4,0,0,0,0.0,0,1,1,32,32,0
17,0,0.0,0.0,0.0,45,45,1,0,4,3,4,0,2,0,0.0,0,1,1,51,51,0
55,0,0.0,0.0,0.0,45,45,1,0,7,5,7,10,6,0,0.0,0,1,1,111,111,0
110,0,0.0,0.0,0.0,45,43,2,0,26,2,14,33,89,0,0.0,0,2,1,256,186,1
62,4,0.0,2.0,10.0,45,4,2,1,17,1,2,24,21,10,0.0,0,3,2,143,135,1
59,0,0.0,0.0,0.0,45,45,1,0,18,1,5,7,48,0,0.0,0,1,1,131,131,0
75,0,0.0,0.0,0.0,45,13,4,0,24,2,10,16,105,0,0.0,0,5,3,232,157,0
101,0,0.0,0.0,0.0,45,31,2,0,5,3,22,26,1,0,0.0,0,2,2,253,219,0
37,0,0.0,0.0,0.0,45,30,2,0,1,1,0,0,0,0,0.0,0,2,1,98,96,0
27,0,0.0,0.0,0.0,45,43,2,0,7,4,9,2,6,0,0.0,0,2,2,78,69,0
52,0,0.0,0.0,0.0,45,45,1,0,9,2,15,15,0,0,0.0,0,1,1,144,144,0
20,0,0.0,0.0,0.0,45,43,2,0,7,1,3,7,3,0,0.0,0,2,2,85,54,0
49,0,0.0,0.0,0.0,45,45,1,0,15,2,5,15,8,0,0.0,0,1,1,96,96,0
66,0,0.0,0.0,0.0,45,30,4,0,18,3,12,6,100,0,0.0,0,4,2,144,122,0
89,0,0.0,0.0,0.0,45,45,1,0,27,2,4,3,260,0,0.0,0,1,1,153,153,0
99,0,0.0,0.0,0.0,45,45,1,0,33,1,11,30,0,0,0.0,0,1,1,213,213,1
138,0,0.0,0.0,0.0,45,45,1,0,37,2,5,2,586,0,0.0,0,1,1,235,235,0
10,0,0.0,0.0,0.0,45,45,1,0,3,3,2,0,1,0,0.0,0,1,1,40,40,0
30,0,0.0,0.0,0.0,45,45,1,0,1,1,0,0,0,0,0.0,0,1,1,244,244,0
56,17,-1.0,8.0,92.0,45,1,2,0,4,4,15,7,1,92,0.0,0,3,2,138,119,0
63,0,0.0,0.0,0.0,45,39,2,0,17,2,2,1,91,0,0.0,0,2,2,107,97,0
53,18,-2.0,8.0,92.0,45,1,1,0,4,4,15,7,1,92,0.0,0,2,1,132,114,0
3,0,0.0,0.0,0.0,45,45,1,0,0,3,3,0,0,0,0.0,0,1,1,31,31,0
46,0,0.0,0.0,0.0,45,24,2,0,2,5,14,9,0,0,0.0,0,2,1,116,112,0
124,0,0.0,0.0,0.0,45,25,1,0,36,1,12,17,192,0,0.0,0,2,2,209,205,0
89,0,0.0,0.0,0.0,45,7,2,0,1,3,16,9,0,0,0.0,0,2,2,201,195,0
237,0,0.0,0.0,0.0,45,5,4,0,56,2,27,76,55,0,0.0,0,6,3,489,411,1
10,0,0.0,0.0,0.0,45,45,1,0,2,3,0,0,0,0,0.0,0,1,1,33,33,0
3,0,0.0,0.0,0.0,45,45,1,0,0,1,2,1,0,0,0.0,0,1,1,31,31,1
82,0,0.0,0.0,0.0,45,25,3,0,23,2,12,11,120,0,0.0,0,4,3,255,178,1
98,0,0.0,0.0,0.0,45,30,2,0,33,2,3,5,244,0,0.0,0,2,2,169,141,0
108,0,0.0,0.0,0.0,45,45,1,0,22,2,23,18,0,0,0.0,0,1,1,264,264,0
25,0,0.0,0.0,0.0,45,45,1,0,6,2,10,2,11,0,0.0,0,1,1,75,75,0
57,0,0.0,0.0,0.0,45,25,1,0,16,2,15,5,72,0,0.0,0,2,2,134,132,0
37,2,-2.0,0.0,10.0,45,4,3,1,13,1,10,11,58,10,0.0,0,3,1,124,110,0
396,0,0.0,0.0,0.0,45,5,7,0,99,1,31,72,0,0,0.0,0,8,3,964,566,0
34,0,0.0,0.0,0.0,45,25,1,0,6,4,9,12,10,0,0.0,0,2,2,81,79,0
83,39,-1.5,9.0,50.0,45,0,2,0,1,2,14,4,0,92,0.8905,0,4,2,217,176,0
36,0,0.0,0.0,0.0,45,45,1,0,10,1,2,1,0,0,0.0,0,1,1,65,65,0
11,0,0.0,0.0,0.0,45,45,1,0,4,1,0,1,0,0,0.0,0,1,1,69,69,1
128,0,0.0,0.0,0.0,45,35,2,0,30,2,7,12,153,0,0.0,0,2,2,378,300,1
122,0,0.0,0.0,0.0,45,25,2,0,30,1,2,13,0,0,0.0,0,3,2,306,282,0
70,0,0.0,0.0,0.0,45,30,3,0,16,2,32,19,15,0,0.0,0,3,2,214,175,0
288,0,0.0,0.0,0.0,45,45,1,0,76,1,28,1,0,0,0.0,0,1,1,401,401,0
38,0,0.0,0.0,0.0,45,45,1,0,8,2,9,10,1,0,0.0,0,1,1,79,79,1
64,172,80.0,83.0,6.0,2,2,2,2,16,1,4,21,0,8,0.3864,0,2,1,172,159,1
41,0,0.0,0.0,0.0,45,45,1,0,4,2,10,12,0,0,0.0,0,1,1,107,107,0
79,0,0.0,0.0,0.0,45,45,1,0,20,1,3,25,5,0,0.0,0,1,1,178,178,0
304,8,6.0,7.0,15.0,45,2,2,1,63,2,30,84,114,15,0.0,0,4,3,560,532,1
37,0,0.0,0.0,0.0,45,45,1,0,14,2,2,3,8,0,0.0,0,1,1,111,111,0
32,0,0.0,0.0,0.0,45,45,1,0,10,2,6,8,28,0,0.0,0,1,1,104,104,0
3,0,0.0,0.0,0.0,45,45,1,0,0,3,2,0,0,0,0.0,0,1,1,29,29,0
2,0,0.0,0.0,0.0,45,45,1,0,0,3,3,0,0,0,0.0,0,1,1,28,28,0
26,0,0.0,0.0,0.0,5,5,1,0,5,2,4,6,6,0,0.0,0,1,1,101,101,0
32,0,0.0,0.0,0.0,45,45,1,0,9,2,5,2,32,0,0.0,0,1,1,72,72,0
94,0,0.0,0.0,0.0,45,42,1,0,6,3,7,5,2,0,0.0,0,2,2,168,165,0
76,0,0.0,0.0,0.0,45,44,2,0,22,2,2,1,186,0,0.0,0,2,2,134,124,0
65,0,0.0,0.0,0.0,45,42,2,0,19,4,13,6,137,0,0.0,0,2,2,154,152,0
243,0,0.0,0.0,0.0,32,32,1,0,67,2,15,57,0,0,0.0,0,1,1,318,318,0
29,0,0.0,0.0,0.0,45,45,1,0,8,2,16,7,0,0,0.0,0,1,1,83,83,0
23,0,0.0,0.0,0.0,45,45,1,0,8,2,1,0,3,0,0.0,0,1,1,57,57,0
42,0,0.0,0.0,0.0,45,45,1,0,14,2,1,1,35,0,0.0,0,1,1,85,85,0
3,0,0.0,0.0,0.0,45,45,1,0,0,3,4,0,0,0,0.0,0,1,1,32,32,0
23,0,0.0,0.0,0.0,45,39,2,0,7,2,7,11,1,0,0.0,0,2,2,72,61,1
34,16,1.0,4.5,10.5,45,2,3,2,7,4,15,10,0,15,0.9887,0,3,1,106,90,0
27,0,0.0,0.0,0.0,45,42,1,0,2,4,7,5,0,0,0.0,0,2,2,79,67,0
33,0,0.0,0.0,0.0,45,42,2,0,8,2,8,10,1,0,0.0,0,3,3,77,71,1
14,0,0.0,0.0,0.0,45,45,1,0,12,1,5,0,66,0,0.0,0,1,1,53,53,0
137,13,1.0,7.0,92.0,45,1,4,0,8,3,28,28,0,92,0.0,0,5,3,327,271,0
38,0,0.0,0.0,0.0,45,45,1,0,13,2,4,0,17,0,0.0,0,1,1,84,84,0
403,85,8.75,15.0,4.5,45,1,17,4,111,1,42,143,139,8,1.6435,0,21,4,1601,818,0
44,0,0.0,0.0,0.0,45,45,1,0,10,2,4,19,0,0,0.0,0,1,1,78,78,1
81,0,0.0,0.0,0.0,45,12,2,0,34,1,14,30,10,0,0.0,0,2,2,186,184,0
103,0,0.0,0.0,0.0,45,45,1,0,32,4,3,11,287,0,0.0,0,1,1,177,177,0
51,0,0.0,0.0,0.0,45,45,1,0,14,2,2,0,77,0,0.0,0,1,1,115,115,0
8,0,0.0,0.0,0.0,45,45,1,0,2,2,5,1,1,0,0.0,0,1,1,42,42,0
437,29,-0.5,7.0,46.5,45,1,2,1,5,6,27,17,4,92,0.3621,0,4,2,887,856,1
43,0,0.0,0.0,0.0,45,45,1,0,11,2,7,12,0,0,0.0,0,1,1,93,93,1
105,0,0.0,0.0,0.0,45,30,3,0,23,2,14,26,78,0,0.0,0,3,2,214,164,0
162,53,-1.0,26.0,92.0,45,1,2,0,9,3,28,14,1,92,0.0,0,3,2,391,334,0
256,58,-1.5,6.5,24.75,45,1,6,2,36,2,25,35,15,92,1.1939,0,11,4,697,553,1
42,0,0.0,0.0,0.0,45,30,3,0,7,1,10,19,4,0,0.0,0,3,1,155,142,0
40,0,0.0,0.0,0.0,45,25,2,0,1,3,6,8,0,0,0.0,0,2,2,99,96,0
68,16,-2.0,7.0,92.0,45,1,2,0,10,2,13,10,0,92,0.0,0,3,1,204,140,0
191,16,0.0,8.0,92.0,45,1,1,0,19,2,23,32,6,92,0.0,0,3,2,377,357,0
28,0,0.0,0.0,0.0,45,45,1,0,8,1,9,12,0,0,0.0,0,1,1,78,78,0
17,0,0.0,0.0,0.0,45,45,1,0,5,3,2,0,4,0,0.0,0,1,1,49,49,0
52,0,0.0,0.0,0.0,45,42,2,0,14,3,12,2,77,0,0.0,0,2,2,143,139,0
84,0,0.0,0.0,0.0,42,42,1,0,5,4,5,3,0,0,0.0,0,2,2,141,140,0
66,0,0.0,0.0,0.0,45,7,3,0,20,3,14,8,40,0,0.0,0,3,2,175,150,0
93,27,-1.0,13.0,92.0,45,1,1,0,2,2,12,9,1,92,0.0,0,2,1,214,187,0
52,0,0.0,0.0,0.0,45,30,2,0,17,2,2,3,50,0,0.0,0,2,2,101,72,0
27,0,0.0,0.0,0.0,45,43,2,0,7,4,9,2,6,0,0.0,0,2,2,78,69,0
148,0,0.0,0.0,0.0,45,26,7,0,45,1,27,70,19,0,0.0,0,7,4,357,236,0
69,0,0.0,0.0,0.0,45,43,2,0,20,3,14,9,40,0,0.0,0,2,2,155,132,0
24,0,0.0,0.0,0.0,45,45,1,0,8,3,9,4,11,0,0.0,0,1,1,74,74,0
138,0,0.0,0.0,0.0,45,7,3,0,48,2,13,35,96,0,0.0,0,3,2,255,164,1
122,0,0.0,0.0,0.0,45,45,1,0,32,2,7,32,25,0,0.0,0,1,1,202,202,0
71,0,0.0,0.0,0.0,45,14,2,0,17,4,16,24,8,0,0.0,0,2,1,149,138,0
14,0,0.0,0.0,0.0,45,33,1,0,2,1,9,4,1,0,0.0,0,2,1,69,61,0
24,0,0.0,0.0,0.0,45,45,1,0,4,4,6,7,1,0,0.0,0,1,1,64,64,0
86,0,0.0,0.0,0.0,45,30,3,0,21,1,14,37,11,0,0.0,0,3,2,185,157,0
9,0,0.0,0.0,0.0,45,45,1,0,2,3,0,0,1,0,0.0,0,1,1,32,32,0
4,0,0.0,0.0,0.0,45,35,2,0,0,1,3,1,0,0,0.0,0,2,2,44,39,0
4,0,0.0,0.0,0.0,45,45,1,0,1,1,5,1,0,0,0.0,0,1,1,36,36,0
174,38,-1.0,9.0,50.0,45,0,4,0,14,4,26,29,6,92,0.6292,0,6,4,389,239,0
168,19,-1.0,9.0,92.0,45,1,3,0,7,3,17,8,0,92,0.0,0,4,1,360,304,1
45,2,0.0,1.0,2.0,45,4,2,1,8,1,6,22,0,2,0.0,0,2,2,104,102,0
52,0,0.0,0.0,0.0,45,45,1,0,9,1,7,17,0,0,0.0,0,1,1,101,101,0
31,0,0.0,0.0,0.0,45,45,1,0,8,2,3,0,20,0,0.0,0,1,1,125,125,0
29,0,0.0,0.0,0.0,45,43,2,0,8,3,6,2,6,0,0.0,0,2,2,78,69,0
93,0,0.0,0.0,0.0,45,33,1,0,11,1,17,46,0,0,0.0,0,2,1,227,207,0
4,0,0.0,0.0,0.0,45,43,2,0,0,1,0,0,0,0,0.0,0,2,2,38,28,0
62,0,0.0,0.0,0.0,45,45,1,0,17,1,17,36,1,0,0.0,0,1,1,131,131,0
114,0,0.0,0.0,0.0,45,7,9,0,28,1,15,55,0,0,0.0,0,10,2,442,234,0
10,0,0.0,0.0,0.0,45,45,1,0,2,3,0,0,0,0,0.0,0,1,1,51,51,0
12,0,0.0,0.0,0.0,45,45,1,0,1,4,4,3,0,0,0.0,0,1,1,45,45,0
9,0,0.0,0.0,0.0,45,45,1,0,2,1,0,0,0,0,0.0,0,1,1,37,37,0
54,0,0.0,0.0,0.0,45,42,1,0,12,2,12,24,0,0,0.0,0,2,2,115,109,0
87,0,0.0,0.0,0.0,45,25,1,0,26,1,7,13,120,0,0.0,0,2,2,153,151,0
24,0,0.0,0.0,0.0,45,45,1,0,7,2,4,2,19,0,0.0,0,1,1,58,58,0
14,0,0.0,0.0,0.0,45,43,2,0,12,1,5,0,66,0,0.0,0,2,1,57,52,0
62,0,0.0,0.0,0.0,45,45,1,0,16,2,14,3,94,0,0.0,0,1,1,157,157,0
24,0,0.0,0.0,0.0,45,45,1,0,12,2,6,11,1,0,0.0,0,1,1,75,75,0
3,0,0.0,0.0,0.0,45,45,1,0,1,1,1,0,0,0,0.0,0,1,1,32,32,0
126,0,0.0,0.0,0.0,45,45,1,0,58,2,7,40,66,0,0.0,0,1,1,216,216,0
55,0,0.0,0.0,0.0,45,18,2,0,11,1,18,17,2,0,0.0,0,2,1,139,72,0
118,9,5.0,7.0,13.0,45,2,2,1,30,3,12,17,205,13,0.0,0,2,1,224,215,1
28,0,0.0,0.0,0.0,45,45,1,0,5,1,8,8,0,0,0.0,0,1,1,77,77,1
112,43,3.0,23.0,92.0,45,1,3,0,27,4,26,19,3,92,0.0,0,4,3,261,198,0
69,0,0.0,0.0,0.0,45,17,2,0,27,3,3,2,117,0,0.0,0,2,1,163,143,1
3,0,0.0,0.0,0.0,45,45,1,0,1,1,1,0,0,0,0.0,0,1,1,26,26,0
57,0,0.0,0.0,0.0,45,35,2,0,15,2,6,10,54,0,0.0,0,3,3,116,96,0
11,0,0.0,0.0,0.0,45,45,1,0,2,1,0,0,0,0,0.0,0,1,1,49,49,0
136,16,1.0,4.5,48.5,45,0,4,1,11,3,27,36,1,92,0.3373,0,7,4,346,209,0
116,0,0.0,0.0,0.0,45,45,1,0,18,1,23,48,0,0,0.0,0,1,1,258,258,0
88,0,0.0,0.0,0.0,45,39,2,0,22,1,12,42,1,0,0.0,0,2,2,221,182,0
52,0,0.0,0.0,0.0,45,45,1,0,14,3,3,0,77,0,0.0,0,1,1,98,98,0
3,0,0.0,0.0,0.0,45,45,1,0,0,3,3,0,0,0,0.0,0,1,1,31,31,0
138,0,0.0,0.0,0.0,45,16,5,0,34,1,25,58,71,0,0.0,0,8,2,290,224,0
17,0,0.0,0.0,0.0,45,45,1,0,4,2,1,0,2,0,0.0,0,1,1,46,46,0
54,0,0.0,0.0,0.0,45,5,3,0,12,1,14,29,26,0,0.0,0,4,2,227,170,0
13,0,0.0,0.0,0.0,45,45,1,0,3,3,0,1,1,0,0.0,0,1,1,40,40,0
183,0,0.0,0.0,0.0,45,45,1,0,52,3,2,0,1080,0,0.0,0,1,1,353,353,0
66,0,0.0,0.0,0.0,45,43,2,0,20,3,14,8,40,0,0.0,0,2,2,152,129,0
24,0,0.0,0.0,0.0,45,42,2,0,1,3,10,2,0,0,0.0,0,2,2,94,64,0
98,0,0.0,0.0,0.0,45,12,2,0,31,2,17,9,230,0,0.0,0,3,2,222,207,0
35,0,0.0,0.0,0.0,45,45,1,0,14,2,2,0,12,0,0.0,0,1,1,85,85,0
25,0,0.0,0.0,0.0,45,45,1,0,4,1,4,6,0,0,0.0,0,1,1,63,63,0
31,25,-0.5,6.0,50.0,45,0,2,0,2,2,17,5,0,92,0.8555,0,4,2,137,110,0
27,0,0.0,0.0,0.0,45,43,2,0,7,4,9,2,6,0,0.0,0,2,2,76,69,0
16,0,0.0,0.0,0.0,45,45,1,0,2,4,5,4,0,0,0.0,0,1,1,51,51,0
109,0,0.0,0.0,0.0,45,45,1,0,27,2,20,24,0,0,0.0,0,1,1,247,247,0
49,20,0.0,10.0,92.0,45,1,2,0,2,3,15,6,0,92,0.0,0,3,2,140,116,0
74,0,0.0,0.0,0.0,45,45,1,0,19,2,19,26,28,0,0.0,0,1,1,170,170,1
26,0,0.0,0.0,0.0,45,25,2,0,7,3,6,3,6,0,0.0,0,3,3,77,66,0
89,0,0.0,0.0,0.0,45,45,1,0,20,2,12,18,4,0,0.0,0,1,1,183,183,0
241,75,0.33,12.67,33.33,45,1,5,2,16,3,31,37,2,92,1.3593,0,6,3,558,436,0
20,0,0.0,0.0,0.0,45,18,2,0,18,1,6,0,153,0,0.0,0,2,1,226,215,0
