Release,Class_Name,LOC,LOC_TOUCHED,AVC,ALA,ACSS,AGE,AOC,NFIX,FIX,WMC,DIT,CBO,RFC,LCOM,NF,ENTROPY,NSMELLS,NR,NAUTH,CHURN,MAX_CHURN,Bugginess
syncope-1.2.3,org.apache.syncope.common.types.PropagationTaskExecStatus,7,0,0.00,0.00,0.00,112,32,8,0,4,1,2,2,1,0,0.0000,1,10,3,165,98,0
syncope-1.2.3,org.apache.syncope.common.types.LoggerLevel,11,0,0.00,0.00,0.00,78,32,2,0,3,1,3,2,0,0,0.0000,1,2,1,147,98,0
syncope-1.2.3,org.apache.syncope.core.persistence.beans.ConnPoolConf,38,0,0.00,0.00,0.00,68,68,1,0,10,2,2,0,35,0,0.0000,1,1,1,78,78,0
syncope-1.2.3,org.apache.syncope.common.types.ResourceOperation,1,0,0.00,0.00,0.00,112,32,9,0,0,1,1,0,0,0,0.0000,0,11,4,121,62,0
syncope-1.2.3,org.apache.syncope.installer.containers.jboss.JBoss,31,0,0.00,0.00,0.00,37,32,7,0,5,2,8,8,4,0,0.0000,2,7,1,111,59,0
syncope-1.2.3,org.apache.syncope.common.wrap.Validator,3,0,0.00,0.00,0.00,63,32,2,0,0,3,3,0,0,0,0.0000,0,2,1,62,60,0
syncope-1.2.3,org.apache.syncope.core.workflow.WorkflowUserSuspender,22,0,0.00,0.00,0.00,113,71,7,0,3,1,12,14,0,0,0.0000,2,8,4,128,84,0
syncope-1.2.3,org.apache.syncope.common.to.AbstractSchemaTO,10,0,0.00,0.00,0.00,112,32,5,0,2,2,8,0,0,0,0.0000,3,8,2,143,90,0
syncope-1.2.3,org.apache.syncope.common.types.MatchingRule,10,7,5.00,6.00,7.00,40,0,3,1,1,1,2,5,0,7,0.0000,1,3,3,169,108,0
syncope-1.2.3,org.apache.syncope.core.init.SpringContextInitializer,17,0,0.00,0.00,0.00,152,37,13,0,1,1,10,7,0,0,0.0000,0,14,4,366,108,0
syncope-1.2.3,org.apache.syncope.upgrader.util.XMLDeserializer,17,0,0.00,0.00,0.00,31,29,1,0,3,1,5,5,1,0,0.0000,0,2,2,59,52,0
syncope-1.2.3,org.apache.syncope.core.sync.impl.LDAPMembershipSyncActions,116,0,0.00,0.00,0.00,113,29,14,0,29,2,35,64,15,0,0.0000,5,14,5,508,292,0
syncope-1.2.3,org.apache.syncope.common.types.UnmatchingRule,8,7,5.00,6.00,7.00,40,0,3,1,1,1,2,5,0,7,0.0000,1,3,3,148,94,0
syncope-1.2.3,org.apache.syncope.console.pages.AbstractBasePage,45,0,0.00,0.00,0.00,124,20,8,0,6,2,20,5,11,0,0.0000,1,13,4,197,75,0
syncope-1.2.3,org.apache.syncope.core.persistence.validation.attrvalue.ParsingValidationException,6,0,0.00,0.00,0.00,152,72,2,0,1,2,1,0,0,0,0.0000,0,2,1,32,30,0
syncope-1.2.3,org.apache.syncope.core.rest.data.SearchCondConverter,10,0,0.00,0.00,0.00,0,0,0,0,2,1,4,3,1,0,0.0000,0,0,0,0,0,0
syncope-1.2.3,org.apache.syncope.console.pages.NotificationModalPage,263,4,0.00,2.00,1.00,152,5,31,1,18,4,32,46,1,1,0.0000,10,42,7,923,209,0
syncope-1.2.3,org.apache.syncope.buildtools.ApacheDSStartStopListener,109,0,0.00,0.00,0.00,152,29,5,0,19,1,24,52,0,0,0.0000,13,6,1,406,258,0
syncope-1.2.3,org.apache.syncope.core.services.SecurityQuestionServiceImpl,24,0,0.00,0.00,0.00,26,26,1,0,6,2,8,14,0,0,0.0000,0,1,1,73,73,0
syncope-1.2.3,org.apache.syncope.core.policy.PolicyPattern,13,0,0.00,0.00,0.00,125,125,1,0,0,1,0,1,0,0,0.0000,1,1,1,46,46,0
syncope-1.2.3,org.apache.syncope.core.persistence.validation.entity.AbstractSyncTaskValidator,38,0,0.00,0.00,0.00,40,38,2,0,11,2,9,13,0,0,0.0000,6,2,1,88,84,0
syncope-1.2.3,org.apache.syncope.console.pages.panels.AbstractSearchPanel,244,0,0.00,0.00,0.00,117,37,12,0,55,2,25,67,26,0,0.0000,19,15,4,561,370,0
syncope-1.2.3,org.apache.syncope.console.commons.SchemaModalPageFactory,20,0,0.00,0.00,0.00,152,64,3,0,4,1,6,0,1,0,0.0000,0,5,2,114,66,0
syncope-1.2.3,org.apache.syncope.core.rest.controller.UnauthorizedException,6,0,0.00,0.00,0.00,78,78,1,0,1,4,0,0,0,0,0.0000,0,1,1,28,28,0
syncope-1.2.3,org.apache.syncope.core.persistence.dao.impl.MembershipDAOImpl,35,0,0.00,0.00,0.00,152,86,5,0,7,2,11,12,10,0,0.0000,0,6,3,117,93,0
syncope-1.2.3,org.apache.syncope.core.rest.controller.UnauthorizedRoleException,14,0,0.00,0.00,0.00,152,69,3,0,3,4,0,1,1,0,0.0000,0,3,2,52,40,0
syncope-1.2.3,org.apache.syncope.core.persistence.beans.role.RAttr,57,0,0.00,0.00,0.00,152,40,6,0,17,3,13,5,44,0,0.0000,3,7,3,222,129,1
syncope-1.2.3,org.apache.syncope.console.pages.panels.ResourcesPanel,88,0,0.00,0.00,0.00,152,21,13,0,4,5,13,6,0,0,0.0000,8,20,6,428,119,0
syncope-1.2.3,org.apache.syncope.core.workflow.WorkflowInstanceLoader,5,0,0.00,0.00,0.00,113,107,3,0,3,1,0,0,3,0,0.0000,0,3,3,30,24,0
syncope-1.2.3,org.apache.syncope.core.services.AbstractServiceImpl,103,0,0.00,0.00,0.00,86,38,7,0,29,1,20,50,17,0,0.0000,6,7,1,179,81,0
syncope-1.2.3,org.apache.syncope.core.persistence.beans.Notification,123,0,0.00,0.00,0.00,152,43,10,0,38,2,13,7,422,0,0.0000,3,12,4,314,207,0
syncope-1.2.3,org.apache.syncope.console.rest.ConfigurationRestClient,51,0,0.00,0.00,0.00,152,20,15,0,14,2,14,25,21,0,0.0000,0,15,4,216,66,0
syncope-1.2.3,org.apache.syncope.common.services.SecurityQuestionService,8,0,0.00,0.00,0.00,26,26,1,0,6,1,14,0,15,0,0.0000,0,1,1,110,110,0
syncope-1.2.3,org.apache.syncope.core.rest.controller.RoleController,259,0,0.00,0.00,0.00,152,15,39,0,55,4,34,74,0,0,0.0000,13,44,8,1514,247,0
syncope-1.2.3,org.apache.syncope.core.persistence.beans.role.RVirAttr,23,0,0.00,0.00,0.00,152,75,6,0,7,3,8,3,2,0,0.0000,1,8,4,129,66,0
syncope-1.2.3,org.apache.syncope.common.types.TraceLevel,5,0,0.00,0.00,0.00,112,32,5,0,0,1,1,0,0,0,0.0000,0,5,2,135,86,0
syncope-1.2.3,org.apache.syncope.console.markup.html.CrontabContainer,88,0,0.00,0.00,0.00,152,64,4,0,20,2,11,18,4,0,0.0000,1,8,4,339,183,0
syncope-1.2.3,org.apache.syncope.console.pages.ConnectorModalPage,270,0,0.00,0.00,0.00,152,18,37,0,35,4,35,59,0,0,0.0000,9,51,7,2084,436,0
syncope-1.2.3,org.apache.syncope.console.wicket.markup.html.form.ActionLinksPanel,392,0,0.00,0.00,0.00,152,19,13,0,57,2,11,10,17,0,0.0000,5,13,3,907,254,0
syncope-1.2.3,org.apache.syncope.console.commons.HttpResourceStream,40,0,0.00,0.00,0.00,152,39,11,0,16,2,5,10,9,0,0.0000,3,17,4,379,150,0
syncope-1.2.3,org.apache.syncope.common.to.ReportTO,75,0,0.00,0.00,0.00,112,32,8,0,26,2,8,1,127,0,0.0000,19,8,3,571,306,0
syncope-1.2.3,org.apache.syncope.core.persistence.beans.role.RMapping,50,0,0.00,0.00,0.00,122,112,5,0,19,3,8,11,14,0,0.0000,2,6,2,131,118,0
syncope-1.2.3,org.apache.syncope.console.rest.PolicyRestClient,63,0,0.00,0.00,0.00,152,62,16,0,14,2,8,16,21,0,0.0000,10,21,4,588,181,0
syncope-1.2.3,org.apache.syncope.core.persistence.dao.impl.AbstractSubjectDAOImpl,175,0,0.00,0.00,0.00,38,38,1,0,37,2,18,63,22,0,0.0000,7,1,1,335,335,0
syncope-1.2.3,org.apache.syncope.common.services.UserSelfService,9,0,0.00,0.00,0.00,71,23,5,0,7,1,17,0,21,0,0.0000,0,6,2,184,66,0
syncope-1.2.3,org.apache.syncope.installer.enums.Containers,21,0,0.00,0.00,0.00,37,37,2,0,6,1,1,2,1,0,0.0000,0,2,1,49,31,0
syncope-1.2.3,org.apache.syncope.console.wicket.extensions.markup.html.repeater.data.table.TokenColumn,16,0,0.00,0.00,0.00,152,112,5,0,4,2,7,4,1,0,0.0000,0,5,3,75,48,0
syncope-1.2.3,org.apache.syncope.core.rest.controller.ConnectorController,197,0,0.00,0.00,0.00,86,20,7,0,46,3,27,61,0,0,0.0000,18,7,1,513,398,0
syncope-1.2.3,org.apache.syncope.core.persistence.beans.role.RVirAttrTemplate,17,0,0.00,0.00,0.00,75,75,1,0,4,3,6,0,2,0,0.0000,1,1,1,57,57,0
syncope-1.2.3,org.apache.syncope.installer.files.ModelerTokenValueMap,4,0,0.00,0.00,0.00,24,24,1,0,0,1,0,0,0,0,0.0000,0,1,1,58,58,0
syncope-1.2.3,org.apache.syncope.console.wicket.markup.html.form.MultiFieldPanel,97,0,0.00,0.00,0.00,64,24,1,0,5,3,7,3,2,0,0.0000,2,2,2,175,164,0
syncope-1.2.3,org.apache.syncope.common.types.PolicyType,15,0,0.00,0.00,0.00,112,32,4,0,3,1,2,2,1,0,0.0000,2,6,4,193,122,0
syncope-1.2.3,org.apache.syncope.client.SyncopeClientFactoryBean,107,2,0.00,1.00,4.00,78,5,3,1,25,1,11,27,151,4,0.0000,1,4,1,226,202,0
syncope-1.2.3,org.apache.syncope.core.services.SchemaServiceImpl,21,0,0.00,0.00,0.00,112,26,14,0,5,2,9,12,0,0,0.0000,0,16,4,602,170,0
syncope-1.2.3,org.apache.syncope.installer.utilities.FileSystemUtils,85,0,0.00,0.00,0.00,33,25,4,0,17,1,4,29,8,0,0.0000,3,5,2,198,74,0
syncope-1.2.3,org.apache.syncope.core.cache.MemoryVirAttrCache,53,0,0.00,0.00,0.00,12,12,1,0,15,1,5,19,0,0,0.0000,4,1,1,148,148,0
syncope-1.2.3,org.apache.syncope.core.persistence.beans.AbstractSchema,5,0,0.00,0.00,0.00,152,69,9,0,2,2,1,0,1,0,0.0000,8,11,3,513,231,0
syncope-1.2.3,org.apache.syncope.core.services.NotificationServiceImpl,21,0,0.00,0.00,0.00,112,26,13,0,5,2,8,13,0,0,0.0000,0,13,3,195,91,0
syncope-1.2.3,org.apache.syncope.core.persistence.dao.UserDAO,17,0,0.00,0.00,0.00,152,26,9,0,15,1,6,0,105,0,0.0000,1,9,4,76,56,0
syncope-1.2.3,org.apache.syncope.console.wicket.markup.html.form.preview.AbstractBinaryPreviewer,12,0,0.00,0.00,0.00,37,37,1,0,2,2,5,1,1,0,0.0000,0,1,1,46,46,0
syncope-1.2.3,org.apache.syncope.core.persistence.dao.NotificationDAO,6,0,0.00,0.00,0.00,152,112,2,0,4,1,2,0,6,0,0.0000,0,2,2,35,34,0
syncope-1.2.3,org.apache.syncope.console.wicket.extensions.markup.html.repeater.data.table.CheckBoxPanel,14,0,0.00,0.00,0.00,105,75,2,0,2,2,6,5,0,0,0.0000,0,3,2,47,34,0
syncope-1.2.3,org.apache.syncope.core.workflow.user.activiti.task.Notify,14,0,0.00,0.00,0.00,26,19,1,0,2,2,6,5,0,0,0.0000,0,2,1,73,65,0
syncope-1.2.3,org.apache.syncope.console.wicket.markup.html.form.DateTextFieldPanel,38,0,0.00,0.00,0.00,152,28,6,0,5,5,7,13,3,0,0.0000,4,10,6,332,190,0
syncope-1.2.3,org.apache.syncope.common.mod.AbstractSubjectMod,14,0,0.00,0.00,0.00,39,39,1,0,3,3,5,2,0,0,0.0000,0,1,1,56,56,0
syncope-1.2.3,org.apache.syncope.upgrader.util.SyncopeDefParams,17,0,0.00,0.00,0.00,31,31,0,0,5,1,1,3,1,0,0.0000,0,1,1,51,51,0
syncope-1.2.3,org.apache.syncope.console.wicket.markup.html.form.FieldPanel,104,0,0.00,0.00,0.00,152,14,11,0,20,3,9,15,28,0,0.0000,1,12,6,417,214,0
syncope-1.2.3,org.apache.syncope.console.pages.MembershipModalPage,41,0,0.00,0.00,0.00,152,22,18,0,2,4,16,6,0,0,0.0000,0,22,7,213,102,0
syncope-1.2.3,org.apache.syncope.common.services.JAXRSService,10,0,0.00,0.00,0.00,65,63,2,0,0,1,0,1,0,0,0.0000,0,2,1,20,16,0
syncope-1.2.3,org.apache.syncope.core.rest.data.AttributableTransformer,4,0,0.00,0.00,0.00,74,74,1,0,2,1,1,0,1,0,0.0000,0,1,1,33,33,0
syncope-1.2.3,org.apache.syncope.common.to.ConnObjectTO,15,0,0.00,0.00,0.00,112,32,12,0,3,3,8,4,0,0,0.0000,0,14,3,278,116,0
syncope-1.2.3,org.apache.syncope.console.pages.FailureMessageModalPage,13,0,0.00,0.00,0.00,87,87,1,0,2,4,3,3,0,0,0.0000,0,1,1,37,37,0
syncope-1.2.3,org.apache.syncope.core.sync.impl.AbstractSyncopeResultHandler,19,0,0.00,0.00,0.00,62,37,7,0,2,1,16,1,0,0,0.0000,0,7,2,196,77,0
syncope-1.2.3,org.apache.syncope.core.persistence.dao.LoggerDAO,7,0,0.00,0.00,0.00,152,78,3,0,5,1,3,0,10,0,0.0000,0,3,2,44,37,0
syncope-1.2.3,org.apache.syncope.core.sync.impl.AbstractSubjectPushResultHandler,254,21,3.50,7.00,5.00,38,0,7,2,66,2,34,89,120,7,0.9852,12,7,3,705,262,0
syncope-1.2.3,org.apache.syncope.core.persistence.beans.AbstractMapping,38,0,0.00,0.00,0.00,122,33,3,0,19,2,7,7,64,0,0.0000,0,4,3,104,89,0
syncope-1.2.3,org.apache.syncope.installer.files.CoreWebXml,12,0,0.00,0.00,0.00,32,32,1,0,2,1,0,1,1,0,0.0000,3,1,1,97,97,0
syncope-1.2.3,org.apache.syncope.console.wicket.markup.html.form.DateTimeFieldPanel,107,0,0.00,0.00,0.00,152,28,8,0,12,6,10,15,4,0,0.0000,10,15,7,578,322,0
syncope-1.2.3,org.apache.syncope.core.sync.SyncUtilities,182,11,7.00,9.00,1.00,38,4,4,1,54,1,37,74,24,1,0.0000,10,4,3,48,25,0
syncope-1.2.3,org.apache.syncope.console.pages.Reports,208,0,0.00,0.00,0.00,152,19,22,0,4,5,28,24,1,0,0.0000,9,35,7,1338,493,0
syncope-1.2.3,org.apache.syncope.common.reqres.BulkAction,15,0,0.00,0.00,0.00,0,0,0,0,3,2,7,0,1,0,0.0000,0,0,0,0,0,0
syncope-1.2.3,org.apache.syncope.console.resources.FilesystemResource,39,0,0.00,0.00,0.00,69,69,1,0,5,2,6,14,0,0,0.0000,1,1,1,83,83,0
syncope-1.2.3,org.apache.syncope.installer.containers.jboss.JBossAddResponse,36,0,0.00,0.00,0.00,37,37,2,0,6,1,1,0,3,0,0.0000,1,2,1,72,54,0
syncope-1.2.3,org.apache.syncope.core.report.cocoon.TextSerializer,36,0,0.00,0.00,0.00,72,72,1,0,11,2,5,7,55,0,0.0000,0,1,1,101,101,0
syncope-1.2.3,org.apache.syncope.common.search.SpecialAttr,17,0,0.00,0.00,0.00,0,0,0,0,5,1,1,2,0,0,0.0000,0,0,0,0,0,0
syncope-1.2.3,org.apache.syncope.core.quartz.SpringBeanJobFactory,50,0,0.00,0.00,0.00,125,63,3,0,12,2,8,23,0,0,0.0000,2,3,1,131,109,0
syncope-1.2.3,org.apache.syncope.upgrader.util.GuardedStringConverter,73,0,0.00,0.00,0.00,31,29,1,0,7,1,9,25,1,0,0.0000,12,2,2,132,128,0
syncope-1.2.3,org.apache.syncope.core.notification.NotificationManager,200,0,0.00,0.00,0.00,152,14,35,0,50,1,47,86,25,0,0.0000,12,38,8,1019,270,0
syncope-1.2.3,org.apache.syncope.common.to.AbstractSyncTaskTO,56,0,0.00,0.00,0.00,62,32,7,0,15,4,11,0,91,0,0.0000,3,7,2,389,234,0
syncope-1.2.3,org.apache.syncope.common.search.OrderByClauseBuilder,14,0,0.00,0.00,0.00,65,65,2,0,4,1,1,4,0,0,0.0000,0,2,1,47,41,0
syncope-1.2.3,org.apache.syncope.core.propagation.Connector,20,0,0.00,0.00,0.00,108,37,4,0,18,1,12,0,153,0,0.0000,0,4,2,244,199,0
syncope-1.2.3,org.apache.syncope.core.persistence.beans.role.RDerAttrTemplate,17,0,0.00,0.00,0.00,75,75,1,0,4,3,6,0,2,0,0.0000,1,1,1,57,57,0
syncope-1.2.3,org.apache.syncope.console.pages.panels.MembershipsPanel,140,0,0.00,0.00,0.00,124,22,15,0,2,2,20,8,1,0,0.0000,4,17,5,865,185,0
syncope-1.2.3,org.apache.syncope.console.commons.status.ConnObjectWrapper,20,0,0.00,0.00,0.00,72,72,1,0,4,1,2,0,0,0,0.0000,0,1,1,55,55,0
syncope-1.2.3,org.apache.syncope.common.to.SecurityQuestionTO,17,0,0.00,0.00,0.00,26,26,1,0,4,2,3,0,2,0,0.0000,1,1,1,51,51,0
syncope-1.2.3,org.apache.syncope.core.sync.DefaultPushActions,32,0,0.00,0.00,0.00,62,37,4,0,11,1,4,0,55,0,0.0000,1,5,2,195,69,0
syncope-1.2.3,org.apache.syncope.core.propagation.PropagationActions,4,0,0.00,0.00,0.00,125,113,3,0,2,1,3,0,1,0,0.0000,0,3,3,90,30,0
syncope-1.2.3,org.apache.syncope.core.services.EntitlementServiceImpl,9,0,0.00,0.00,0.00,113,32,7,0,2,2,6,3,0,0,0.0000,0,7,3,259,90,0
syncope-1.2.3,org.apache.syncope.console.wicket.markup.html.form.CheckBoxMultipleChoiceFieldPanel,13,0,0.00,0.00,0.00,152,64,2,0,2,3,5,2,0,0,0.0000,1,3,2,60,46,0
syncope-1.2.3,org.apache.syncope.console.pages.UserTemplateModalPage,16,0,0.00,0.00,0.00,152,22,3,0,4,5,8,6,1,0,0.0000,0,7,4,85,62,0
syncope-1.2.3,org.apache.syncope.console.preview.PreviewUtil,12,0,0.00,0.00,0.00,37,37,1,0,5,1,8,9,0,0,0.0000,0,1,1,67,67,0
syncope-1.2.3,org.apache.syncope.common.types.AbstractPolicySpec,3,0,0.00,0.00,0.00,112,32,3,0,0,2,1,0,0,0,0.0000,1,4,2,87,54,0
syncope-1.2.3,org.apache.syncope.core.persistence.dao.ConnectorRegistry,4,0,0.00,0.00,0.00,117,108,3,0,2,1,1,0,1,0,0.0000,0,4,3,55,31,0
syncope-1.2.3,org.apache.syncope.core.rest.controller.SecurityQuestionController,80,0,0.00,0.00,0.00,26,21,2,0,22,3,13,17,0,0,0.0000,4,2,1,154,150,0
syncope-1.2.3,org.apache.syncope.common.reqres.ErrorTO,21,0,0.00,0.00,0.00,65,65,0,0,5,2,7,0,6,0,0.0000,1,1,1,66,66,0
syncope-1.2.3,org.apache.syncope.console.markup.html.list.AltListView,24,0,0.00,0.00,0.00,111,111,0,0,4,2,5,0,6,0,0.0000,0,1,1,59,59,0
syncope-1.2.3,org.apache.syncope.common.wrap.SyncActionClass,3,0,0.00,0.00,0.00,63,32,2,0,0,3,3,0,0,0,0.0000,0,2,1,64,60,0
syncope-1.2.3,org.apache.syncope.core.persistence.dao.impl.TaskExecDAOImpl,49,0,0.00,0.00,0.00,152,29,4,0,14,2,13,25,36,0,0.0000,0,7,2,175,109,0
syncope-1.2.3,org.apache.syncope.core.persistence.beans.AbstractAttrUniqueValue,5,0,0.00,0.00,0.00,152,75,2,0,2,3,2,0,1,0,0.0000,0,2,1,32,28,0
syncope-1.2.3,org.apache.syncope.core.persistence.dao.ResourceDAO,10,0,0.00,0.00,0.00,152,62,4,0,8,1,6,0,28,0,0.0000,0,4,2,62,44,0
syncope-1.2.3,org.apache.syncope.core.rest.data.PolicyDataBinder,117,0,0.00,0.00,0.00,152,24,10,0,38,1,22,41,4,0,0.0000,4,15,4,451,138,0
syncope-1.2.3,org.apache.syncope.core.rest.controller.LoggerController,181,18,14.00,16.00,7.00,152,0,14,1,39,3,31,63,60,7,0.0000,12,15,5,573,214,0
syncope-1.2.3,org.apache.syncope.core.persistence.validation.entity.AttrValueValidator,46,0,0.00,0.00,0.00,152,38,7,0,11,2,8,21,0,0,0.0000,3,7,3,138,90,0
syncope-1.2.3,org.apache.syncope.core.rest.controller.UserController,364,0,0.00,0.00,0.00,152,24,58,0,86,4,38,113,103,0,0.0000,23,65,8,4034,643,0
syncope-1.2.3,org.apache.syncope.core.propagation.impl.LDAPMembershipPropagationActions,44,0,0.00,0.00,0.00,113,38,8,0,11,2,17,30,1,0,0.0000,4,13,4,213,112,0
syncope-1.2.3,org.apache.syncope.core.persistence.beans.conf.CAttr,54,0,0.00,0.00,0.00,38,38,1,0,15,3,13,4,37,0,0.0000,3,1,1,153,153,0
syncope-1.2.3,org.apache.syncope.core.rest.data.AbstractAttributableDataBinder,609,77,7.00,42.00,2.00,152,3,30,1,208,1,63,179,81,2,0.0000,30,36,7,2411,755,1
syncope-1.2.3,org.apache.syncope.core.report.ReportJob,87,0,0.00,0.00,0.00,125,22,7,0,11,1,20,42,0,0,0.0000,13,9,2,292,209,0
syncope-1.2.3,org.apache.syncope.core.connid.PasswordGenerator,209,0,0.00,0.00,0.00,117,37,7,0,84,1,13,67,45,0,0.0000,9,12,4,629,346,0
syncope-1.2.3,org.apache.syncope.common.wrap.PushActionClass,3,0,0.00,0.00,0.00,62,32,2,0,0,3,3,0,0,0,0.0000,0,2,2,90,60,0
syncope-1.2.3,org.apache.syncope.core.sync.impl.PushJob,78,0,0.00,0.00,0.00,62,19,8,0,16,3,27,32,0,0,0.0000,7,9,3,298,159,0
syncope-1.2.3,org.apache.syncope.core.persistence.beans.AbstractSyncTask,62,0,0.00,0.00,0.00,62,37,5,0,17,4,14,3,122,0,0.0000,4,5,2,199,119,0
syncope-1.2.3,org.apache.syncope.core.workflow.user.activiti.task.AutoActivate,5,0,0.00,0.00,0.00,122,71,3,0,1,2,2,1,0,0,0.0000,0,3,1,41,31,0
syncope-1.2.3,org.apache.syncope.common.util.LoggerEventUtils,82,0,0.00,0.00,0.00,71,62,4,0,19,1,3,20,1,0,0.0000,8,5,2,229,140,0
syncope-1.2.3,org.apache.syncope.console.pages.ResultStatusModalPage,246,0,0.00,0.00,0.00,117,22,18,0,26,4,24,36,0,0,0.0000,42,26,5,1520,365,0
syncope-1.2.3,org.apache.syncope.console.pages.UserOwnerSelectModalPage,32,0,0.00,0.00,0.00,124,45,6,0,3,4,11,5,1,0,0.0000,0,9,5,132,84,0
syncope-1.2.3,org.apache.syncope.core.persistence.beans.role.SyncopeRole,304,0,0.00,0.00,0.00,152,27,9,0,96,5,47,60,1158,0,0.0000,22,11,4,1010,416,0
syncope-1.2.3,org.apache.syncope.core.sync.SyncActions,11,0,0.00,0.00,0.00,125,37,10,0,9,1,7,0,36,0,0.0000,0,10,5,489,99,0
syncope-1.2.3,org.apache.syncope.core.quartz.SampleJob,13,0,0.00,0.00,0.00,125,92,4,0,5,2,5,2,1,0,0.0000,0,4,1,57,53,0
syncope-1.2.3,org.apache.syncope.core.services.ConnectorServiceImpl,59,0,0.00,0.00,0.00,112,32,16,0,15,2,14,24,0,0,0.0000,1,16,5,660,266,0
syncope-1.2.3,org.apache.syncope.core.persistence.dao.search.ResourceCond,13,0,0.00,0.00,0.00,32,32,1,0,4,2,1,0,0,0,0.0000,0,1,1,84,84,0
syncope-1.2.3,org.apache.syncope.core.workflow.user.activiti.task.PasswordReset,13,0,0.00,0.00,0.00,26,19,1,0,2,2,4,6,0,0,0.0000,0,2,1,55,47,0
syncope-1.2.3,org.apache.syncope.core.services.UserSelfServiceImpl,43,0,0.00,0.00,0.00,71,25,10,0,10,2,10,18,0,0,0.0000,0,10,2,147,75,0
syncope-1.2.3,org.apache.syncope.console.wicket.extensions.markup.html.repeater.data.table.CheckBoxGroupSelectorPanel,7,0,0.00,0.00,0.00,105,105,1,0,1,2,3,1,0,0,0.0000,0,1,1,34,34,0
syncope-1.2.3,org.apache.syncope.core.security.SyncopeUserDetailsService,44,0,0.00,0.00,0.00,152,71,7,0,10,1,15,14,0,0,0.0000,2,7,2,147,89,0
syncope-1.2.3,org.apache.syncope.console.wicket.extensions.markup.html.repeater.data.table.DatePropertyColumn,14,0,0.00,0.00,0.00,152,112,4,0,3,2,6,6,1,0,0.0000,0,5,3,72,56,0
syncope-1.2.3,org.apache.syncope.common.report.StaticReportletConf,48,0,0.00,0.00,0.00,112,32,7,0,15,3,7,1,68,0,0.0000,8,7,3,341,218,0
syncope-1.2.3,org.apache.syncope.console.wicket.markup.html.tree.TreeRoleProvider,12,0,0.00,0.00,0.00,117,111,2,0,3,2,4,1,3,0,0.0000,0,3,2,45,43,0
syncope-1.2.3,org.apache.syncope.console.wicket.markup.html.form.AjaxTextFieldPanel,46,0,0.00,0.00,0.00,152,28,8,0,6,4,8,9,4,0,0.0000,2,13,6,135,87,0
syncope-1.2.3,org.apache.syncope.common.services.RoleService,20,0,0.00,0.00,0.00,112,20,16,0,18,1,23,0,153,0,0.0000,3,16,4,1184,598,0
syncope-1.2.3,org.apache.syncope.common.wrap.JobClass,3,0,0.00,0.00,0.00,63,32,2,0,0,3,3,0,0,0,0.0000,0,2,1,62,60,0
syncope-1.2.3,org.apache.syncope.console.pages.UserModalPage,96,0,0.00,0.00,0.00,152,19,29,0,15,4,26,14,9,0,0.0000,3,38,7,451,216,0
syncope-1.2.3,org.apache.syncope.common.to.TaskExecTO,10,0,0.00,0.00,0.00,112,32,6,0,2,3,3,0,0,0,0.0000,0,6,2,131,78,0
syncope-1.2.3,org.apache.syncope.core.persistence.validation.entity.PolicyValidator,10,0,0.00,0.00,0.00,152,37,8,0,7,2,10,9,0,0,0.0000,0,9,4,248,115,0
syncope-1.2.3,org.apache.syncope.core.persistence.beans.membership.MVirAttr,23,0,0.00,0.00,0.00,152,40,6,0,7,3,8,3,2,0,0.0000,1,8,5,154,66,0
syncope-1.2.3,org.apache.syncope.console.pages.panels.AbstractSyncTasksPanel,61,0,0.00,0.00,0.00,39,39,1,0,5,3,21,18,0,0,0.0000,1,1,1,159,159,0
syncope-1.2.3,org.apache.syncope.installer.files.GlassfishCoreWebXml,8,0,0.00,0.00,0.00,32,32,1,0,1,1,0,1,0,0,0.0000,4,1,1,57,57,0
syncope-1.2.3,org.apache.syncope.core.propagation.PropagationTaskExecutor,8,0,0.00,0.00,0.00,125,70,5,0,4,1,3,0,6,0,0.0000,0,6,2,110,62,0
syncope-1.2.3,org.apache.syncope.common.types.CipherAlgorithm,13,0,0.00,0.00,0.00,112,32,8,0,3,1,1,0,0,0,0.0000,0,10,3,193,108,0
syncope-1.2.3,org.apache.syncope.core.init.ImplementationClassNamesLoader,57,0,0.00,0.00,0.00,152,54,13,0,23,1,17,22,0,0,0.0000,3,15,5,233,123,0
syncope-1.2.3,org.apache.syncope.core.policy.UserSuspender,3,0,0.00,0.00,0.00,113,113,1,0,1,1,1,0,0,0,0.0000,0,2,2,30,26,0
syncope-1.2.3,org.apache.syncope.console.wicket.markup.html.tree.DefaultMutableTreeNodeExpansion,90,0,0.00,0.00,0.00,117,92,1,0,20,1,5,9,100,0,0.0000,5,3,3,180,154,0
syncope-1.2.3,org.apache.syncope.console.init.SpringContextInitializer,8,0,0.00,0.00,0.00,37,37,1,0,1,1,6,2,0,0,0.0000,0,1,1,45,45,0
syncope-1.2.3,org.apache.syncope.console.commons.AttrLayoutType,57,0,0.00,0.00,0.00,21,20,3,0,15,1,3,3,3,0,0.0000,2,3,2,115,98,0
syncope-1.2.3,org.apache.syncope.common.to.ConnIdObjectClassTO,25,0,0.00,0.00,0.00,100,100,1,0,4,2,5,1,0,0,0.0000,4,1,1,72,72,0
